taxonID,seqID,log2FPKM+1,accessionNumber,blastHit,blastSpecies,gene,geneFamily,eValue,TPM,FPKM,assembler,output,genes_type,transcript_rank
Pssu0562,TRINITY_DN31325_c0_g1::TRINITY_DN31325_c0_g1_i1::g.29931::m.29931,3.0443941193584534,ETE68635.1_1,Opha Zinc finger C3H1 domain containing protein  ,Ophiophagus hannah,Zinc finger C3H1 domain-containing protein  ,ThreeFTXs,7.04e-150,1.95,7.25,Trinity,Merger,Toxin,255
Pssu0562,TRINITY_DN12657_c0_g1::TRINITY_DN12657_c0_g1_i4::g.8656::m.8656,3.040892430646901,gi|521756095|gb|GAAZ01001765.1|,TSA  Crotalus horridus Chorr PHDFinger20 mRNA sequence,Crotalus horridus,PHDFinger20 mRNA sequence,ThreeFTXs,0,1.94,7.23,Trinity,Merger,Toxin,256
Pssu0562,TRINITY_DN11014_c0_g1::TRINITY_DN11014_c0_g1_i2::g.15886::m.15886,3.0214797274104517,gi|537459527|gb|GAEP01001139.1|,TSA  Micrurus fulvius Mfulv PLA2cyt mRNA sequence,Micrurus fulvius,PLA2cyt mRNA sequence,PLA2,0,1.91,7.12,Trinity,Merger,Toxin,257
Pssu0562,TRINITY_DN61281_c0_g1::TRINITY_DN61281_c0_g1_i1::g.24236::m.24236,3.0214797274104517,ETE59032.1_1,Opha Bromodomain adjacent to zinc finger domain protein 1A  ,Ophiophagus hannah,Bromodomain adjacent to zinc finger domain protein 1A  ,ThreeFTXs,3.35e-129,1.91,7.12,Trinity,Merger,Toxin,258
Pssu0562,TRINITY_DN1571_c0_g1::TRINITY_DN1571_c0_g1_i9::g.22659::m.22659,3.0197019144425483,gi|537444820|gb|GAEP01002025.1|,TSA  Micrurus fulvius Mfulv PLA2 23 seq mRNA sequence,Micrurus fulvius,PLA2-23.seq mRNA sequence,PLA2,4.06e-19,1.91,7.11,Trinity,Merger,Toxin,259
Pssu0562,TRINITY_DN48159_c0_g1::TRINITY_DN48159_c0_g1_i1::g.22002::m.22002,3.01435529297707,ETE73877.1_1,Opha Bromodomain adjacent to zinc finger domain protein 2A  ,Ophiophagus hannah,Bromodomain adjacent to zinc finger domain protein 2A  ,ThreeFTXs,0,1.9,7.08,Trinity,Merger,Toxin,260
Pssu0562,TRINITY_DN1824_c0_g1::TRINITY_DN1824_c0_g1_i2::g.24785::m.24785,3.0107798387532423,ETE66713.1_1,Opha AN1 type zinc finger protein 6  ,Ophiophagus hannah,AN1-type zinc finger protein 6  ,ThreeFTXs,0,1.89,7.06,Trinity,Merger,Toxin,261
Pssu0562,TRINITY_DN52742_c0_g1::TRINITY_DN52742_c0_g1_i1::g.10119::m.10119,2.9873208659292536,ETE68519.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,1.86,6.93,Trinity,Merger,Toxin,262
Pssu0562,TRINITY_DN61234_c0_g1::TRINITY_DN61234_c0_g1_i1::g.24235::m.24235,2.985500430304885,ETE66887.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,3.75e-134,1.86,6.92,Trinity,Merger,Toxin,263
Pssu0562,TRINITY_DN7356_c0_g1::TRINITY_DN7356_c0_g1_i1::g.23264::m.23264,2.983677694698067,ETE63256.1_1,Opha RING finger protein ,Ophiophagus hannah,RING finger protein ,ThreeFTXs,7.75e-47,1.85,6.91,Trinity,Merger,Toxin,264
Pssu0562,TRINITY_DN1624_c0_g3::TRINITY_DN1624_c0_g3_i1::g.29476::m.29476,2.9726926540042644,ETE63917.1_1,Opha Zinc finger and BTB domain containing protein 46  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 46  ,ThreeFTXs,0,1.84,6.85,Trinity,Merger,Toxin,265
Pssu0562,TRINITY_DN8172_c0_g1::TRINITY_DN8172_c0_g1_i2::g.15715::m.15715,2.969012307516316,ETE65628.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,6.58e-105,1.83,6.83,Trinity,Merger,Toxin,266
Pssu0562,TRINITY_DN3949_c0_g1::TRINITY_DN3949_c0_g1_i4::g.8319::m.8319,2.9616233282869446,ETE73659.1_1,Opha Zinc finger MYM type protein 2  ,Ophiophagus hannah,Zinc finger MYM-type protein 2  ,ThreeFTXs,0,1.82,6.79,Trinity,Merger,Toxin,267
Pssu0562,TRINITY_DN2232_c0_g1::TRINITY_DN2232_c0_g1_i4::g.27412::m.27412,2.9541963103868754,ETE64313.1_1,Opha Zinc finger CCHC domain containing protein 8  ,Ophiophagus hannah,Zinc finger CCHC domain-containing protein 8  ,ThreeFTXs,0,1.81,6.75,Trinity,Merger,Toxin,268
Pssu0562,TRINITY_DN4914_c0_g1::TRINITY_DN4914_c0_g1_i1::g.26194::m.26194,2.950468414150123,ETE71141.1_1,Opha Zinc finger CCHC domain containing protein 2 ,Ophiophagus hannah,Zinc finger CCHC domain-containing protein 2 ,ThreeFTXs,0,1.81,6.73,Trinity,Merger,Toxin,269
Pssu0562,TRINITY_DN5578_c0_g1::TRINITY_DN5578_c0_g1_i2::g.23824::m.23824,2.948600847493356,ETE72626.1_1,Opha Zinc finger and SCAN domain containing protein 29  ,Ophiophagus hannah,Zinc finger and SCAN domain-containing protein 29  ,ThreeFTXs,0,1.8,6.72,Trinity,Merger,Toxin,270
Pssu0562,TRINITY_DN869_c0_g1::TRINITY_DN869_c0_g1_i6::g.4267::m.4267,2.9467308601403097,gi|752778708|gb|GBSH01002099.1|,TSA  Boiga irregularis Birre Protease8 transcribed RNA sequence,Boiga irregularis,Protease8 transcribed RNA sequence,SVSP,0,1.8,6.71,Trinity,Merger,Toxin,271
Pssu0562,TRINITY_DN23322_c0_g1::TRINITY_DN23322_c0_g1_i1::g.7551::m.7551,2.944858445807539,ETE59297.1_1,Opha Zinc finger protein 84  ,Ophiophagus hannah,Zinc finger protein 84  ,ThreeFTXs,0,1.8,6.7,Trinity,Merger,Toxin,272
Pssu0562,TRINITY_DN4521_c0_g2::TRINITY_DN4521_c0_g2_i1::g.6192::m.6192,2.9373443921502322,gi|537444818|gb|GAEP01002026.1|,TSA  Micrurus fulvius Mfulv PLA2 24 seq mRNA sequence,Micrurus fulvius,PLA2-24.seq mRNA sequence,PLA2,1.27e-118,1.79,6.66,Trinity,Merger,Toxin,273
Pssu0562,TRINITY_DN10275_c1_g1::TRINITY_DN10275_c1_g1_i2::g.16379::m.16379,2.918386234446348,ETE63312.1_1,Opha Zinc finger MYND domain containing protein 17  ,Ophiophagus hannah,Zinc finger MYND domain-containing protein 17  ,ThreeFTXs,0,1.76,6.56,Trinity,Merger,Toxin,274
Pssu0562,TRINITY_DN12741_c0_g2::TRINITY_DN12741_c0_g2_i1::g.8765::m.8765,2.9088129077395473,ETE63086.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,2.54e-179,1.75,6.51,Trinity,Merger,Toxin,275
Pssu0562,TRINITY_DN42354_c0_g1::TRINITY_DN42354_c0_g1_i1::g.24916::m.24916,2.9088129077395473,ETE61252.1_1,Opha A disintegrin and metalloproteinase with thrombospondin motifs 7  ,Ophiophagus hannah,A disintegrin and metalloproteinase with thrombospondin motifs 7  ,SVMP,2.16e-115,1.75,6.51,Trinity,Merger,Toxin,276
Pssu0562,TRINITY_DN3717_c0_g1::TRINITY_DN3717_c0_g1_i1::g.12536::m.12536,2.8933622107638715,gi|521756095|gb|GAAZ01001765.1|,TSA  Crotalus horridus Chorr PHDFinger20 mRNA sequence,Crotalus horridus,PHDFinger20 mRNA sequence,ThreeFTXs,0,1.72,6.43,Trinity,Merger,Toxin,277
Pssu0562,TRINITY_DN27350_c0_g1::TRINITY_DN27350_c0_g1_i1::g.28147::m.28147,2.881664619320345,ETE64878.1_1,Opha Zinc fingers and homeoboxes protein 1  ,Ophiophagus hannah,Zinc fingers and homeoboxes protein 1  ,ThreeFTXs,9.84e-134,1.71,6.37,Trinity,Merger,Toxin,278
Pssu0562,TRINITY_DN2792_c0_g2::TRINITY_DN2792_c0_g2_i1::g.6608::m.6608,2.881664619320345,ETE57563.1_1,Opha Zinc finger CCCH domain containing protein 13  ,Ophiophagus hannah,Zinc finger CCCH domain-containing protein 13  ,ThreeFTXs,8.95e-20,1.71,6.37,Trinity,Merger,Toxin,279
Pssu0562,TRINITY_DN11843_c0_g1::TRINITY_DN11843_c0_g1_i3::g.9632::m.9632,2.873813198359087,gi|1446201976|gb|MH233111.1|,Spilotes sulphureus three finger toxin 7 mRNA  partial cds,Spilotes sulphureus,"Spilotes sulphureus three-finger toxin 7 mRNA, partial cds",ThreeFTXs,2.66e-36,1.7,6.33,Trinity,Merger,Toxin,280
Pssu0562,TRINITY_DN1375_c0_g1::TRINITY_DN1375_c0_g1_i1::g.27913::m.27913,2.873813198359087,ETE63004.1_1,Opha Disintegrin and metalloproteinase domain containing protein 10  ,Ophiophagus hannah,Disintegrin and metalloproteinase domain-containing protein 10  ,SVMP,1.13e-131,1.7,6.33,Trinity,Merger,Toxin,281
Pssu0562,TRINITY_DN53651_c0_g1::TRINITY_DN53651_c0_g1_i1::g.28126::m.28126,2.871843648509318,ETE72286.1_1,Opha Zinc fingers and homeoboxes protein 3  ,Ophiophagus hannah,Zinc fingers and homeoboxes protein 3  ,ThreeFTXs,0,1.7,6.32,Trinity,Merger,Toxin,282
Pssu0562,TRINITY_DN28228_c0_g1::TRINITY_DN28228_c0_g1_i1::g.15490::m.15490,2.8698714061777126,ETE57003.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,1.38e-177,1.69,6.31,Trinity,Merger,Toxin,283
Pssu0562,TRINITY_DN4796_c1_g1::TRINITY_DN4796_c1_g1_i2::g.267::m.267,2.8698714061777126,ETE63823.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,2.27e-6,1.69,6.31,Trinity,Merger,Toxin,284
Pssu0562,TRINITY_DN62066_c0_g1::TRINITY_DN62066_c0_g1_i1::g.12277::m.12277,2.8579809951275723,ETE60055.1_1,Opha LON peptidase N terminal domain and RING finger protein 3  ,Ophiophagus hannah,LON peptidase N-terminal domain and RING finger protein 3  ,ThreeFTXs,6.65e-120,1.68,6.25,Trinity,Merger,Toxin,285
Pssu0562,TRINITY_DN6597_c0_g1::TRINITY_DN6597_c0_g1_i1::g.11949::m.11949,2.853995647176393,gi|537458553|gb|GAEP01001315.1|,TSA  Micrurus fulvius Mfulv RINGFinger103 mRNA sequence,Micrurus fulvius,RINGFinger103 mRNA sequence,ThreeFTXs,0,1.67,6.23,Trinity,Merger,Toxin,286
Pssu0562,TRINITY_DN38437_c0_g1::TRINITY_DN38437_c0_g1_i1::g.11495::m.11495,2.8399595874895316,ETE73332.1_1,Opha Zinc finger FYVE domain containing protein 9  ,Ophiophagus hannah,Zinc finger FYVE domain-containing protein 9  ,ThreeFTXs,0,1.65,6.16,Trinity,Merger,Toxin,287
Pssu0562,TRINITY_DN2660_c0_g1::TRINITY_DN2660_c0_g1_i1::g.17080::m.17080,2.8278190246173196,ETE64098.1_1,Opha Endoplasmic reticulum metallopeptidase 1  ,Ophiophagus hannah,Endoplasmic reticulum metallopeptidase 1  ,SVMP,0,1.64,6.1,Trinity,Merger,Toxin,288
Pssu0562,TRINITY_DN44845_c0_g1::TRINITY_DN44845_c0_g1_i1::g.5755::m.5755,2.821710215034674,ETE61777.1_1,Opha Zinc finger protein ZFAT  ,Ophiophagus hannah,Zinc finger protein ZFAT  ,ThreeFTXs,5.42e-91,1.63,6.07,Trinity,Merger,Toxin,289
Pssu0562,TRINITY_DN7046_c0_g2::TRINITY_DN7046_c0_g2_i28::g.21199::m.21199,2.821710215034674,ETE57746.1_1,Opha Cysteine protease ATG4D  ,Ophiophagus hannah,Cysteine protease ATG4D  ,SVSP,1.17e-87,1.63,6.07,Trinity,Merger,Toxin,290
Pssu0562,TRINITY_DN24427_c0_g1::TRINITY_DN24427_c0_g1_i1::g.13910::m.13910,2.817623257511431,ETE71267.1_1,Opha putative ATP dependent Clp protease proteolytic subunit  ,Ophiophagus hannah,putative ATP-dependent Clp protease proteolytic subunit  ,SVSP,0,1.62,6.05,Trinity,Merger,Toxin,291
Pssu0562,TRINITY_DN24862_c0_g1::TRINITY_DN24862_c0_g1_i1::g.10732::m.10732,2.8135246892978105,ETE65720.1_1,Opha RING finger and SPRY domain containing protein 1 ,Ophiophagus hannah,RING finger and SPRY domain-containing protein 1 ,ThreeFTXs,0,1.62,6.03,Trinity,Merger,Toxin,292
Pssu0562,TRINITY_DN572_c4_g1::TRINITY_DN572_c4_g1_i1::g.20095::m.20095,2.8094144442358986,gi|537459519|gb|GAEP01001143.1|,TSA  Micrurus fulvius Mfulv Plasminogen mRNA sequence,Micrurus fulvius,Plasminogen mRNA sequence,SVSP,1.53e-22,1.61,6.01,Trinity,Merger,Toxin,293
Pssu0562,TRINITY_DN35831_c0_g1::TRINITY_DN35831_c0_g1_i1::g.5907::m.5907,2.7990873060740036,ETE56894.1_1,Opha Plasminogen activator inhibitor 2  ,Ophiophagus hannah,Plasminogen activator inhibitor 2  ,SVSP,0,1.6,5.96,Trinity,Merger,Toxin,294
Pssu0562,TRINITY_DN5915_c1_g1::TRINITY_DN5915_c1_g1_i1::g.14041::m.14041,2.7990873060740036,ETE64605.1_1,Opha PR domain zinc finger protein 15  ,Ophiophagus hannah,PR domain zinc finger protein 15  ,ThreeFTXs,0,1.6,5.96,Trinity,Merger,Toxin,295
Pssu0562,TRINITY_DN2013_c0_g1::TRINITY_DN2013_c0_g1_i7::g.2340::m.2340,2.797012977836145,gi|699236621|gb|GBSI01000070.1|,Htorq SVMPIII 8a transcribed RNA sequence,HypsiglenaÂ sp,SVMPIII-8a transcribed RNA sequence,SVMP,0,1.6,5.95,Trinity,Merger,Toxin,296
Pssu0562,TRINITY_DN14059_c0_g1::TRINITY_DN14059_c0_g1_i2::g.29892::m.29892,2.788685710613534,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,3.03e-9,1.59,5.91,Trinity,Merger,Toxin,297
Pssu0562,TRINITY_DN7799_c0_g1::TRINITY_DN7799_c0_g1_i1::g.13681::m.13681,2.786596361890807,ETE61625.1_1,Opha Zinc finger protein Helios  ,Ophiophagus hannah,Zinc finger protein Helios  ,ThreeFTXs,7.62e-166,1.58,5.9,Trinity,Merger,Toxin,298
Pssu0562,TRINITY_DN15118_c0_g1::TRINITY_DN15118_c0_g1_i1::g.7349::m.7349,2.7845039829295666,ETE72880.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,3.64e-138,1.58,5.89,Trinity,Merger,Toxin,299
Pssu0562,TRINITY_DN29438_c0_g1::TRINITY_DN29438_c0_g1_i1::g.11683::m.11683,2.765534746362977,ETE73659.1_1,Opha Zinc finger MYM type protein 2  ,Ophiophagus hannah,Zinc finger MYM-type protein 2  ,ThreeFTXs,0,1.56,5.8,Trinity,Merger,Toxin,300
Pssu0562,TRINITY_DN31697_c0_g1::TRINITY_DN31697_c0_g1_i1::g.26178::m.26178,2.759155833800272,ETE68955.1_1,Opha Zinc finger protein Eos  ,Ophiophagus hannah,Zinc finger protein Eos  ,ThreeFTXs,0,1.55,5.77,Trinity,Merger,Toxin,301
Pssu0562,TRINITY_DN54699_c0_g1::TRINITY_DN54699_c0_g1_i1::g.5469::m.5469,2.759155833800272,ETE57003.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,1.55,5.77,Trinity,Merger,Toxin,302
Pssu0562,TRINITY_DN12378_c0_g1::TRINITY_DN12378_c0_g1_i1::g.12190::m.12190,2.7570232465074596,gi|387016503|gb|JU174845.1|,TSA  Crotalus adamanteus Cadam InsulinGF1Rec  mRNA sequence,Crotalus adamanteus,"InsulinGF1Rec, mRNA sequence",Other,0,1.55,5.76,Trinity,Merger,Toxin,303
Pssu0562,TRINITY_DN21117_c0_g1::TRINITY_DN21117_c0_g1_i1::g.23167::m.23167,2.7463127664254587,ETE67676.1_1,Opha Zinc finger protein ZXDC  ,Ophiophagus hannah,Zinc finger protein ZXDC  ,ThreeFTXs,0,1.53,5.71,Trinity,Merger,Toxin,304
Pssu0562,TRINITY_DN41782_c0_g1::TRINITY_DN41782_c0_g1_i1::g.3843::m.3843,2.7398481026993275,ETE66148.1_1,Opha Zinc finger ZZ type and EF hand domain containing protein 1  ,Ophiophagus hannah,Zinc finger ZZ-type and EF-hand domain-containing protein 1  ,ThreeFTXs,0,1.52,5.68,Trinity,Merger,Toxin,305
Pssu0562,TRINITY_DN48363_c0_g1::TRINITY_DN48363_c0_g1_i1::g.11271::m.11271,2.7398481026993275,ETE73455.1_1,Opha PHD and RING finger domain containing protein 1  ,Ophiophagus hannah,PHD and RING finger domain-containing protein 1  ,ThreeFTXs,6.03e-156,1.52,5.68,Trinity,Merger,Toxin,306
Pssu0562,TRINITY_DN5764_c0_g1::TRINITY_DN5764_c0_g1_i10::g.18122::m.18122,2.7355221772965375,somethingtotrickblast152,Erythrolamprus miliaris EMILIARIS svMMPB 03,Erythrolamprus miliaris,svMMPB_03,Other,0,1.52,5.66,Trinity,Merger,Toxin,307
Pssu0562,TRINITY_DN2466_c0_g4::TRINITY_DN2466_c0_g4_i2::g.22454::m.22454,2.7246502717329673,ETE70624.1_1,Opha PHD finger protein 3  ,Ophiophagus hannah,PHD finger protein 3  ,ThreeFTXs,0,1.5,5.61,Trinity,Merger,Toxin,308
Pssu0562,TRINITY_DN32821_c0_g1::TRINITY_DN32821_c0_g1_i1::g.21983::m.21983,2.722466024471091,ETE70089.1_1,Opha Zinc finger protein Rlf  ,Ophiophagus hannah,Zinc finger protein Rlf  ,ThreeFTXs,4e-147,1.5,5.6,Trinity,Merger,Toxin,309
Pssu0562,TRINITY_DN412_c4_g3::TRINITY_DN412_c4_g3_i1::g.2628::m.2628,2.713695814843359,ETE67953.1_1,Opha RING finger protein 31  ,Ophiophagus hannah,RING finger protein 31  ,ThreeFTXs,2.67e-62,1.49,5.56,Trinity,Merger,Toxin,310
Pssu0562,TRINITY_DN29352_c0_g1::TRINITY_DN29352_c0_g1_i1::g.23044::m.23044,2.711494906650088,ETE66570.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,1.49,5.55,Trinity,Merger,Toxin,311
Pssu0562,TRINITY_DN7266_c0_g1::TRINITY_DN7266_c0_g1_i2::g.15989::m.15989,2.711494906650088,ETE71707.1_1,Opha Sentrin specific protease 1  ,Ophiophagus hannah,Sentrin-specific protease 1  ,SVSP,0,1.49,5.55,Trinity,Merger,Toxin,312
Pssu0562,TRINITY_DN12939_c0_g1::TRINITY_DN12939_c0_g1_i2::g.15175::m.15175,2.693765712217783,gi|387018147|gb|JU175668.1|,TSA  Crotalus adamanteus Cadam RINGFinger170  mRNA sequence,Crotalus adamanteus,"RINGFinger170, mRNA sequence",ThreeFTXs,0,1.47,5.47,Trinity,Merger,Toxin,313
Pssu0562,TRINITY_DN1535_c0_g1::TRINITY_DN1535_c0_g1_i1::g.22632::m.22632,2.6915341649192004,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,1.57e-48,1.47,5.46,Trinity,Merger,Toxin,314
Pssu0562,TRINITY_DN930_c0_g1::TRINITY_DN930_c0_g1_i4::g.21443::m.21443,2.682573297347578,ETE68993.1_1,Opha Ufm1 specific protease 2 ,Ophiophagus hannah,Ufm1-specific protease 2 ,SVSP,0,1.45,5.42,Trinity,Merger,Toxin,315
Pssu0562,TRINITY_DN42704_c0_g1::TRINITY_DN42704_c0_g1_i1::g.21330::m.21330,2.678071905112638,ETE65188.1_1,Opha Matrix metalloproteinase 15 ,Ophiophagus hannah,Matrix metalloproteinase-15 ,SVMP,1.03e-79,1.45,5.4,Trinity,Merger,Toxin,316
Pssu0562,TRINITY_DN41182_c0_g1::TRINITY_DN41182_c0_g1_i1::g.29297::m.29297,2.6758159311722696,ETE70129.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,6.59e-140,1.45,5.39,Trinity,Merger,Toxin,317
Pssu0562,TRINITY_DN12918_c0_g1::TRINITY_DN12918_c0_g1_i1::g.15174::m.15174,2.669026765509631,ETE62258.1_1,Opha Zinc finger protein SNAI2  ,Ophiophagus hannah,Zinc finger protein SNAI2  ,ThreeFTXs,0,1.44,5.36,Trinity,Merger,Toxin,318
Pssu0562,TRINITY_DN2329_c0_g1::TRINITY_DN2329_c0_g1_i1::g.14976::m.14976,2.669026765509631,ETE65719.1_1,Opha LON peptidase N terminal domain and RING finger protein 1  ,Ophiophagus hannah,LON peptidase N-terminal domain and RING finger protein 1  ,ThreeFTXs,0,1.44,5.36,Trinity,Merger,Toxin,319
Pssu0562,TRINITY_DN35518_c0_g1::TRINITY_DN35518_c0_g1_i1::g.28256::m.28256,2.6530600171045644,ETE73291.1_1,Opha CXXC type zinc finger protein 5  ,Ophiophagus hannah,CXXC-type zinc finger protein 5  ,ThreeFTXs,0,1.42,5.29,Trinity,Merger,Toxin,320
Pssu0562,TRINITY_DN53908_c0_g1::TRINITY_DN53908_c0_g1_i1::g.5664::m.5664,2.6530600171045644,ETE63615.1_1,Opha Zinc finger X chromosomal protein  ,Ophiophagus hannah,Zinc finger X-chromosomal protein  ,ThreeFTXs,0,1.42,5.29,Trinity,Merger,Toxin,321
Pssu0562,TRINITY_DN60300_c0_g1::TRINITY_DN60300_c0_g1_i1::g.6525::m.6525,2.6530600171045644,gi|752779245|gb|GBSH01001837.1|,TSA  Boiga irregularis Birre NUC3 transcribed RNA sequence,Boiga irregularis,NUC3 transcribed RNA sequence,Other,0,1.42,5.29,Trinity,Merger,Toxin,322
Pssu0562,TRINITY_DN21632_c0_g2::TRINITY_DN21632_c0_g2_i1::g.19122::m.19122,2.599317793698226,ETE71732.1_1,Opha Zinc finger MIZ domain containing protein 2  ,Ophiophagus hannah,Zinc finger MIZ domain-containing protein 2  ,ThreeFTXs,0,1.36,5.06,Trinity,Merger,Toxin,323
Pssu0562,TRINITY_DN3490_c0_g1::TRINITY_DN3490_c0_g1_i3::g.10911::m.10911,2.582556003014061,gi|752778356|gb|GBSH01002267.1|,TSA  Boiga irregularis Birre RibPPKin2 transcribed RNA sequence,Boiga irregularis,RibPPKin2 transcribed RNA sequence,Other,2.79e-94,1.34,4.99,Trinity,Merger,Toxin,324
Pssu0562,TRINITY_DN1535_c0_g1::TRINITY_DN1535_c0_g1_i4::g.22628::m.22628,2.5801454844233804,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,1.39e-70,1.34,4.98,Trinity,Merger,Toxin,325
Pssu0562,TRINITY_DN22_c1_g2::TRINITY_DN22_c1_g2_i1::g.1110::m.1110,2.5777309314900805,ETE70109.1_1,Opha ZZ type zinc finger containing protein 3  ,Ophiophagus hannah,ZZ-type zinc finger-containing protein 3  ,ThreeFTXs,0,1.33,4.97,Trinity,Merger,Toxin,326
Pssu0562,TRINITY_DN3783_c0_g1::TRINITY_DN3783_c0_g1_i1::g.12629::m.12629,2.575312330687437,ETE57003.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,8.57e-135,1.33,4.96,Trinity,Merger,Toxin,327
Pssu0562,TRINITY_DN29070_c0_g1::TRINITY_DN29070_c0_g1_i2::g.14848::m.14848,2.572889668420581,gi|752778328|gb|GBSH01002281.1|,TSA  Boiga irregularis Birre RINGFinger 121 transcribed RNA sequence,Boiga irregularis,RINGFinger-121 transcribed RNA sequence,ThreeFTXs,1.87e-175,1.33,4.95,Trinity,Merger,Toxin,328
Pssu0562,TRINITY_DN5727_c0_g1::TRINITY_DN5727_c0_g1_i3::g.18126::m.18126,2.570462931026041,gi|752778358|gb|GBSH01002266.1|,TSA  Boiga irregularis Birre ribPp21 transcribed RNA sequence,Boiga irregularis,ribPp21 transcribed RNA sequence,Other,0,1.32,4.94,Trinity,Merger,Toxin,329
Pssu0562,TRINITY_DN36218_c0_g1::TRINITY_DN36218_c0_g1_i1::g.9676::m.9676,2.560714954474479,ETE70721.1_1,Opha Ankyrin repeat and zinc finger domain containing protein 1 ,Ophiophagus hannah,Ankyrin repeat and zinc finger domain-containing protein 1 ,ThreeFTXs,0,1.31,4.9,Trinity,Merger,Toxin,330
Pssu0562,TRINITY_DN15686_c0_g2::TRINITY_DN15686_c0_g2_i1::g.21925::m.21925,2.5582676340557358,gi|699236723|gb|GBSI01000019.1|,Htorq CTL 8a transcribed RNA sequence,HypsiglenaÂ sp,CTL-8a transcribed RNA sequence,Other,0,1.31,4.89,Trinity,Merger,Toxin,331
Pssu0562,TRINITY_DN37190_c0_g1::TRINITY_DN37190_c0_g1_i1::g.27202::m.27202,2.5558161550616396,ETE72945.1_1,Opha Disintegrin and metalloproteinase domain containing protein 20  ,Ophiophagus hannah,Disintegrin and metalloproteinase domain-containing protein 20  ,SVMP,3.48e-54,1.31,4.88,Trinity,Merger,Toxin,332
Pssu0562,TRINITY_DN54620_c0_g1::TRINITY_DN54620_c0_g1_i1::g.5448::m.5448,2.5558161550616396,ETE67375.1_1,Opha PHD finger protein 3  ,Ophiophagus hannah,PHD finger protein 3  ,ThreeFTXs,2.91e-179,1.31,4.88,Trinity,Merger,Toxin,333
Pssu0562,TRINITY_DN27147_c0_g1::TRINITY_DN27147_c0_g1_i2::g.9752::m.9752,2.550900664647523,gi|1446201989|gb|MH233116.1|,Spilotes sulphureus three finger toxin 8 mRNA  partial cds,Spilotes sulphureus,"Spilotes sulphureus three-finger toxin 8 mRNA, partial cds",ThreeFTXs,5.98e-34,1.3,4.86,Trinity,Merger,Toxin,334
Pssu0562,TRINITY_DN6223_c0_g1::TRINITY_DN6223_c0_g1_i2::g.28641::m.28641,2.550900664647523,gi|1446201983|gb|MH233114.1|,Spilotes sulphureus three finger toxin 5 mRNA  partial cds,Spilotes sulphureus,"Spilotes sulphureus three-finger toxin 5 mRNA, partial cds",ThreeFTXs,6.84e-27,1.3,4.86,Trinity,Merger,Toxin,335
Pssu0562,TRINITY_DN40249_c0_g1::TRINITY_DN40249_c0_g1_i1::g.11341::m.11341,2.5459683691052923,ETE66148.1_1,Opha Zinc finger ZZ type and EF hand domain containing protein 1  ,Ophiophagus hannah,Zinc finger ZZ-type and EF-hand domain-containing protein 1  ,ThreeFTXs,1.94e-155,1.3,4.84,Trinity,Merger,Toxin,336
Pssu0562,TRINITY_DN36614_c0_g1::TRINITY_DN36614_c0_g1_i1::g.5621::m.5621,2.5360529002402097,ETE67220.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,1.29,4.8,Trinity,Merger,Toxin,337
Pssu0562,TRINITY_DN43835_c0_g1::TRINITY_DN43835_c0_g1_i1::g.28680::m.28680,2.5185351389821804,ETE73626.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,3.16e-134,1.27,4.73,Trinity,Merger,Toxin,338
Pssu0562,TRINITY_DN4521_c0_g1::TRINITY_DN4521_c0_g1_i7::g.6186::m.6186,2.5185351389821804,gi|537444794|gb|GAEP01002036.1|,TSA  Micrurus fulvius Mfulv PLA2 2e seq mRNA sequence,Micrurus fulvius,PLA2-2e.seq mRNA sequence,PLA2,6.16e-71,1.27,4.73,Trinity,Merger,Toxin,339
